Time, Altitude, Velocity, Temperature (F), Voltage
24.15, 662, -35, 91.74, 4.15
24.20, 658, -34, 91.74, 4.14
24.25, 653, -33, 91.74, 4.15
24.30, 647, -34, 91.74, 4.15
24.35, 648, -35, 91.74, 4.15
24.40, 650, -35, 91.74, 4.15
24.45, 648, -36, 91.74, 4.15
24.50, 643, -36, 91.74, 4.15
24.55, 641, -36, 91.74, 4.14
24.60, 639, -36, 91.74, 4.15
24.65, 636, -37, 91.74, 4.15
24.70, 637, -38, 91.74, 4.14
24.75, 636, -39, 91.74, 4.14
24.80, 633, -41, 91.74, 4.15
24.85, 627, -42, 91.74, 4.14
24.90, 624, -42, 91.74, 4.15
24.95, 623, -42, 91.74, 4.15
25.00, 622, -41, 91.72, 4.14
25.05, 625, -40, 91.74, 4.15
25.10, 626, -40, 91.74, 4.15
25.15, 631, -40, 91.74, 4.15
25.20, 629, -41, 91.74, 4.15
25.25, 620, -41, 91.74, 4.15
25.30, 617, -42, 91.74, 4.15
25.35, 610, -42, 91.74, 4.15
25.40, 609, -42, 91.72, 4.14
25.45, 611, -42, 91.72, 4.15
25.50, 607, -42, 91.72, 4.15
25.55, 603, -42, 91.74, 4.15
25.60, 596, -41, 91.74, 4.15
25.65, 596, -41, 91.72, 4.15
25.70, 593, -42, 91.74, 4.15
25.75, 590, -42, 91.74, 4.15
25.80, 588, -42, 91.74, 4.15
25.85, 586, -41, 91.72, 4.15
25.90, 584, -42, 91.72, 4.15
25.95, 584, -42, 91.72, 4.14
26.00, 583, -43, 91.72, 4.15
26.05, 585, -44, 91.72, 4.15
26.10, 581, -46, 91.72, 4.15
26.15, 578, -47, 91.72, 4.15
26.20, 573, -47, 91.72, 4.14
26.25, 567, -46, 91.72, 4.15
26.30, 566, -45, 91.72, 4.15
26.35, 565, -44, 91.72, 4.15
26.40, 564, -43, 91.72, 4.15
26.45, 562, -43, 91.72, 4.15
26.50, 561, -43, 91.72, 4.15
26.55, 560, -43, 91.72, 4.14
26.60, 557, -42, 91.72, 4.15
26.65, 553, -42, 91.72, 4.15
26.70, 554, -41, 91.72, 4.15
26.75, 553, -41, 91.72, 4.15
26.80, 547, -41, 91.72, 4.15
26.85, 544, -40, 91.72, 4.15
26.90, 541, -40, 91.72, 4.15
26.95, 540, -41, 91.72, 4.14
27.00, 539, -41, 91.72, 4.14
27.05, 538, -42, 91.72, 4.15
27.10, 534, -42, 91.72, 4.15
27.15, 534, -41, 91.72, 4.15
27.20, 532, -41, 91.72, 4.14
27.25, 529, -39, 91.72, 4.15
27.30, 528, -38, 91.72, 4.15
27.35, 526, -38, 91.72, 4.15
27.40, 524, -38, 91.72, 4.15
27.45, 522, -38, 91.72, 4.14
27.50, 520, -38, 91.72, 4.14
27.55, 517, -39, 91.72, 4.15
27.60, 514, -39, 91.72, 4.15
27.65, 511, -39, 91.72, 4.15
27.70, 511, -39, 91.72, 4.15
27.75, 509, -38, 91.71, 4.14
27.80, 507, -37, 91.72, 4.15
27.85, 508, -37, 91.72, 4.15
27.90, 505, -36, 91.72, 4.15
27.95, 503, -35, 91.71, 4.15
28.00, 501, -35, 91.72, 4.15
28.05, 498, -35, 91.71, 4.15
28.10, 496, -35, 91.71, 4.15
28.15, 493, -34, 91.72, 4.15
28.20, 492, -34, 91.71, 4.15
28.25, 491, -34, 91.71, 4.15
28.30, 492, -34, 91.71, 4.15
28.35, 493, -34, 91.71, 4.15
28.40, 490, -34, 91.71, 4.15
28.45, 486, -33, 91.71, 4.15
28.50, 484, -33, 91.71, 4.15
28.55, 479, -32, 91.71, 4.15
28.60, 478, -31, 91.71, 4.15
28.65, 477, -30, 91.71, 4.15
28.70, 475, -30, 91.71, 4.14
28.75, 474, -30, 91.71, 4.15
28.80, 475, -30, 91.71, 4.15
28.85, 473, -30, 91.71, 4.15
28.90, 470, -30, 91.71, 4.15
28.95, 470, -30, 91.71, 4.15
29.00, 470, -30, 91.71, 4.15
29.05, 468, -30, 91.71, 4.15
29.10, 466, -30, 91.71, 4.15
29.15, 464, -30, 91.71, 4.15
29.20, 465, -30, 91.71, 4.15
29.25, 462, -30, 91.71, 4.15
29.30, 460, -30, 91.71, 4.15
29.35, 457, -30, 91.71, 4.15
29.40, 457, -29, 91.71, 4.15
29.45, 454, -29, 91.71, 4.15
29.50, 455, -29, 91.71, 4.15
29.55, 456, -29, 91.71, 4.15
29.60, 454, -29, 91.71, 4.15
29.65, 450, -30, 91.71, 4.15
29.70, 451, -30, 91.71, 4.15
29.75, 448, -30, 91.71, 4.15
29.80, 446, -31, 91.71, 4.15
29.85, 447, -31, 91.71, 4.14
29.90, 445, -31, 91.71, 4.15
29.95, 443, -31, 91.71, 4.15
30.00, 438, -31, 91.69, 4.15
30.05, 437, -31, 91.71, 4.15
30.10, 435, -31, 91.71, 4.15
30.15, 433, -31, 91.71, 4.15
30.20, 434, -30, 91.69, 4.15
30.25, 435, -30, 91.71, 4.15
30.30, 435, -29, 91.69, 4.15
30.35, 431, -29, 91.69, 4.15
30.40, 431, -29, 91.69, 4.15
30.45, 426, -29, 91.71, 4.15
30.50, 423, -29, 91.69, 4.15
30.55, 421, -30, 91.69, 4.15
30.60, 419, -31, 91.69, 4.15
30.65, 416, -31, 91.69, 4.15
30.70, 415, -31, 91.69, 4.15
30.75, 414, -32, 91.69, 4.15
30.80, 412, -32, 91.69, 4.15
30.85, 411, -32, 91.69, 4.15
30.90, 409, -32, 91.69, 4.15
30.95, 408, -32, 91.69, 4.15
31.00, 408, -31, 91.69, 4.15
31.05, 408, -31, 91.69, 4.15
31.10, 405, -31, 91.69, 4.15
31.15, 403, -31, 91.69, 4.15
31.20, 403, -32, 91.69, 4.15
31.25, 403, -33, 91.69, 4.15
31.30, 403, -33, 91.69, 4.15
31.35, 401, -33, 91.69, 4.14
31.40, 400, -33, 91.69, 4.14
31.45, 397, -32, 91.69, 4.15
31.50, 397, -31, 91.69, 4.15
31.55, 394, -30, 91.69, 4.15
31.60, 391, -30, 91.69, 4.15
31.65, 388, -29, 91.69, 4.15
31.70, 386, -29, 91.69, 4.15
31.75, 385, -30, 91.69, 4.15
31.80, 385, -30, 91.69, 4.15
31.85, 382, -30, 91.69, 4.15
31.90, 380, -30, 91.69, 4.15
31.95, 378, -31, 91.69, 4.14
32.00, 378, -31, 91.69, 4.15
32.05, 376, -31, 91.69, 4.15
32.10, 374, -32, 91.69, 4.15
32.15, 372, -32, 91.69, 4.15
32.20, 369, -32, 91.69, 4.15
32.25, 368, -33, 91.69, 4.15
32.30, 366, -34, 91.67, 4.15
32.35, 366, -35, 91.67, 4.15
32.40, 363, -35, 91.69, 4.15
32.45, 363, -35, 91.67, 4.15
32.50, 362, -34, 91.69, 4.14
32.55, 361, -34, 91.67, 4.15
32.60, 361, -34, 91.69, 4.15
32.65, 358, -34, 91.67, 4.15
32.70, 356, -34, 91.67, 4.15
32.75, 353, -34, 91.67, 4.14
32.80, 351, -34, 91.67, 4.15
32.85, 351, -35, 91.67, 4.15
32.90, 352, -35, 91.67, 4.15
32.95, 346, -36, 91.67, 4.15
33.00, 342, -36, 91.67, 4.15
33.05, 343, -37, 91.67, 4.15
33.10, 345, -37, 91.67, 4.14
33.15, 343, -37, 91.67, 4.15
33.20, 339, -37, 91.67, 4.15
33.25, 334, -37, 91.67, 4.15
33.30, 332, -37, 91.67, 4.14
33.35, 330, -36, 91.67, 4.15
33.40, 332, -36, 91.67, 4.15
33.45, 330, -36, 91.67, 4.15
33.50, 327, -36, 91.67, 4.15
33.55, 323, -37, 91.67, 4.15
33.60, 321, -38, 91.67, 4.15
33.65, 319, -38, 91.67, 4.15
33.70, 321, -37, 91.67, 4.15
33.75, 318, -37, 91.67, 4.15
33.80, 314, -36, 91.67, 4.15
33.85, 312, -36, 91.67, 4.15
33.90, 307, -37, 91.67, 4.15
33.95, 305, -37, 91.65, 4.15
34.00, 306, -37, 91.67, 4.15
34.05, 303, -38, 91.65, 4.15
34.10, 299, -38, 91.65, 4.15
34.15, 295, -38, 91.65, 4.15
34.20, 294, -38, 91.65, 4.15
34.25, 294, -37, 91.67, 4.15
34.30, 293, -37, 91.65, 4.15
34.35, 297, -38, 91.65, 4.15
34.40, 296, -38, 91.65, 4.15
34.45, 293, -38, 91.65, 4.15
34.50, 286, -37, 91.65, 4.15
34.55, 284, -37, 91.67, 4.15
34.60, 284, -36, 91.65, 4.15
34.65, 283, -37, 91.65, 4.15
34.70, 284, -37, 91.65, 4.14
34.75, 283, -38, 91.65, 4.15
34.80, 280, -38, 91.67, 4.15
34.85, 277, -37, 91.65, 4.15
34.90, 275, -37, 91.65, 4.15
34.95, 272, -36, 91.65, 4.15
35.00, 269, -35, 91.65, 4.15
35.05, 267, -35, 91.65, 4.15
35.10, 266, -34, 91.65, 4.15
35.15, 266, -34, 91.65, 4.15
35.20, 265, -35, 91.65, 4.15
35.25, 262, -36, 91.65, 4.15
35.30, 256, -37, 91.63, 4.15
35.35, 253, -38, 91.63, 4.15
35.40, 252, -38, 91.65, 4.15
35.45, 254, -38, 91.65, 4.15
35.50, 256, -37, 91.63, 4.14
35.55, 252, -36, 91.63, 4.15
35.60, 249, -37, 91.65, 4.15
35.65, 245, -37, 91.63, 4.15
35.70, 245, -38, 91.63, 4.15
35.75, 239, -39, 91.65, 4.14
35.80, 237, -39, 91.63, 4.15
35.85, 236, -39, 91.63, 4.15
35.90, 237, -39, 91.63, 4.14
35.95, 237, -38, 91.63, 4.15
36.00, 234, -38, 91.65, 4.14
36.05, 232, -37, 91.63, 4.15
36.10, 230, -38, 91.63, 4.15
36.15, 228, -38, 91.63, 4.15
36.20, 226, -38, 91.63, 4.15
36.25, 221, -39, 91.63, 4.15
36.30, 219, -38, 91.63, 4.15
36.35, 220, -38, 91.63, 4.15
36.40, 217, -39, 91.63, 4.15
36.45, 217, -39, 91.63, 4.15
36.50, 217, -40, 91.63, 4.15
36.55, 213, -39, 91.63, 4.15
36.60, 211, -39, 91.63, 4.15
36.65, 207, -38, 91.63, 4.15
36.70, 205, -37, 91.63, 4.15
36.75, 204, -36, 91.63, 4.15
36.80, 201, -36, 91.63, 4.15
36.85, 199, -37, 91.63, 4.15
36.90, 197, -37, 91.63, 4.15
36.95, 196, -38, 91.63, 4.15
37.00, 196, -38, 91.63, 4.15
37.05, 194, -38, 91.63, 4.15
37.10, 192, -38, 91.63, 4.15
37.15, 188, -38, 91.63, 4.14
37.20, 183, -38, 91.63, 4.15
37.25, 183, -37, 91.63, 4.14
37.30, 181, -37, 91.63, 4.15
37.35, 179, -36, 91.62, 4.15
37.40, 177, -36, 91.63, 4.15
37.45, 175, -36, 91.62, 4.15
37.50, 174, -37, 91.62, 4.15
37.55, 172, -37, 91.62, 4.15
37.60, 172, -38, 91.62, 4.15
37.65, 173, -38, 91.63, 4.15
37.70, 173, -37, 91.62, 4.15
37.75, 170, -37, 91.62, 4.14
37.80, 165, -37, 91.62, 4.15
37.85, 162, -38, 91.62, 4.15
37.90, 160, -39, 91.62, 4.14
37.95, 160, -39, 91.62, 4.15
38.00, 157, -39, 91.62, 4.14
38.05, 157, -38, 91.62, 4.15
38.10, 156, -36, 91.62, 4.15
38.15, 151, -35, 91.62, 4.15
38.20, 149, -34, 91.62, 4.15
38.25, 147, -34, 91.62, 4.15
38.30, 147, -35, 91.62, 4.15
38.35, 152, -35, 91.62, 4.15
38.40, 153, -36, 91.62, 4.15
38.45, 144, -36, 91.62, 4.15
38.50, 137, -36, 91.62, 4.15
38.55, 134, -37, 91.62, 4.15
38.60, 133, -38, 91.62, 4.15
38.65, 134, -39, 91.62, 4.15
38.70, 132, -40, 91.62, 4.15
38.75, 131, -41, 91.62, 4.15
38.80, 124, -41, 91.60, 4.15
38.85, 120, -40, 91.62, 4.15
38.90, 120, -40, 91.60, 4.15
38.95, 117, -39, 91.62, 4.15
39.00, 117, -38, 91.62, 4.14
39.05, 122, -37, 91.62, 4.15
39.10, 124, -37, 91.60, 4.14
39.15, 123, -38, 91.60, 4.15
39.20, 117, -39, 91.60, 4.14
39.25, 111, -40, 91.60, 4.15
39.30, 108, -42, 91.60, 4.15
39.35, 108, -43, 91.60, 4.15
39.40, 105, -43, 91.60, 4.15
39.45, 104, -42, 91.60, 4.15
39.50, 104, -41, 91.60, 4.15
39.55, 100, -40, 91.60, 4.15
39.60, 95, -39, 91.60, 4.15
39.65, 91, -38, 91.60, 4.14
39.70, 88, -38, 91.60, 4.14
39.75, 87, -37, 91.60, 4.15
39.80, 84, -37, 91.60, 4.15
39.85, 82, -37, 91.60, 4.15
39.90, 81, -38, 91.58, 4.15
39.95, 81, -39, 91.60, 4.15
40.00, 88, -40, 91.60, 4.15
40.05, 87, -41, 91.58, 4.15
40.10, 78, -42, 91.58, 4.14
40.15, 73, -42, 91.58, 4.15
40.20, 71, -42, 91.58, 4.14
40.25, 68, -41, 91.58, 4.15
40.30, 64, -41, 91.58, 4.15
40.35, 61, -41, 91.58, 4.15
40.40, 63, -41, 91.58, 4.15
40.45, 59, -41, 91.58, 4.15
40.50, 57, -40, 91.58, 4.15
40.55, 56, -39, 91.58, 4.15
40.60, 60, -38, 91.58, 4.15
40.65, 59, -37, 91.58, 4.15
40.70, 59, -37, 91.58, 4.15
40.75, 55, -37, 91.58, 4.15
40.80, 49, -37, 91.58, 4.14
40.85, 44, -37, 91.58, 4.14
40.90, 43, -38, 91.58, 4.15
40.95, 42, -40, 91.58, 4.14
41.00, 40, -42, 91.58, 4.14
41.05, 40, -43, 91.58, 4.15
41.10, 39, -43, 91.58, 4.15
41.15, 37, -42, 91.58, 4.15
41.20, 32, -40, 91.58, 4.15
41.25, 29, -38, 91.58, 4.15
41.30, 29, -36, 91.58, 4.15
41.35, 28, -35, 91.56, 4.14
41.40, 23, -34, 91.56, 4.15
41.45, 20, -34, 91.58, 4.15
41.50, 21, -33, 91.58, 4.14
41.55, 26, -33, 91.58, 4.15
41.60, 24, -33, 91.56, 4.15
41.65, 18, -33, 91.58, 4.15
41.70, 14, -32, 91.56, 4.15
41.75, 5, -30, 91.58, 4.15
41.80, 10, -29, 91.56, 4.15
41.85, 14, -27, 91.56, 4.15
41.90, 14, -25, 91.56, 4.15
41.95, -5, -25, 91.56, 4.15
42.00, -6, -24, 91.56, 4.15
42.05, -6, -23, 91.56, 4.15
42.10, -6, -22, 91.56, 4.15
42.15, -6, -21, 91.56, 4.15
42.20, -6, -20, 91.58, 4.14
42.25, -6, -19, 91.56, 4.14
42.30, -5, -18, 91.56, 4.15
42.35, -6, -16, 91.56, 4.14
42.40, -6, -15, 91.56, 4.15
42.45, -6, -15, 91.56, 4.14
42.50, -6, -14, 91.56, 4.15
42.55, -6, -14, 91.56, 4.15
42.60, -6, -13, 91.56, 4.15
42.65, -6, -12, 91.56, 4.15
42.70, -6, -10, 91.56, 4.15
42.75, -6, -9, 91.56, 4.15
42.80, -6, -8, 91.56, 4.15
42.85, -5, -7, 91.56, 4.15
42.90, -6, -6, 91.56, 4.15
42.95, -6, -4, 91.54, 4.15
43.00, -6, -2, 91.56, 4.15
43.05, -6, -1, 91.56, 4.14
43.10, -6, -0, 91.56, 4.15
43.15, -6, -0, 91.54, 4.15
43.20, -7, -0, 91.54, 4.14
43.25, -7, -0, 91.54, 4.15
43.30, -5, -0, 91.54, 4.15
43.35, -6, -0, 91.54, 4.15
43.40, -5, -0, 91.54, 4.15
43.45, -6, -0, 91.54, 4.15
43.50, -5, -0, 91.54, 4.15
43.55, -5, -0, 91.54, 4.15
43.60, -5, -0, 91.54, 4.14
43.65, -6, -0, 91.54, 4.15
43.70, -6, -0, 91.54, 4.15
43.75, -5, -0, 91.54, 4.15
43.80, -6, -0, 91.54, 4.15
43.85, -6, -0, 91.54, 4.15
43.90, -7, -0, 91.54, 4.14
43.95, -6, -0, 91.54, 4.14
44.00, -5, -0, 91.54, 4.14
44.05, -7, -0, 91.54, 4.15
44.10, -6, 0, 91.54, 4.15
44.15, -6, 0, 91.54, 4.15
44.20, -6, 0, 91.54, 4.15
44.25, -6, 0, 91.54, 4.15
44.30, -6, -0, 91.54, 4.15
44.35, -7, -0, 91.54, 4.15
44.40, -6, -0, 91.53, 4.14
44.45, -7, -0, 91.54, 4.15
44.50, -6, -0, 91.54, 4.14
44.55, -6, -0, 91.54, 4.14
44.60, -7, -0, 91.53, 4.15
44.65, -7, -0, 91.53, 4.15
44.70, -6, -0, 91.53, 4.15
44.75, -6, -0, 91.54, 4.15
44.80, -6, -0, 91.53, 4.15
44.85, -7, 0, 91.54, 4.15
44.90, -6, 0, 91.53, 4.15
44.95, -7, 0, 91.53, 4.15
45.00, -6, 0, 91.54, 4.15
45.05, -6, 0, 91.53, 4.15
45.10, -6, 0, 91.53, 4.15
45.15, -6, 0, 91.53, 4.15
45.20, -6, 0, 91.53, 4.15
45.25, -6, 0, 91.53, 4.15
45.30, -7, 0, 91.53, 4.15
45.35, -6, 0, 91.53, 4.15
45.40, -6, 0, 91.53, 4.15
45.45, -5, 0, 91.53, 4.15
45.50, -7, 0, 91.53, 4.14
45.55, -7, 0, 91.51, 4.15
45.60, -6, 0, 91.53, 4.15
45.65, -6, 0, 91.51, 4.15
45.70, -6, 0, 91.51, 4.15
45.75, -6, 0, 91.51, 4.15
45.80, -6, 0, 91.51, 4.15
45.85, -6, 0, 91.51, 4.15
45.90, -6, 0, 91.51, 4.15
45.95, -6, 0, 91.51, 4.15
46.00, -6, 0, 91.51, 4.15
46.05, -6, -0, 91.51, 4.15
46.10, -6, -0, 91.51, 4.15
46.15, -6, -0, 91.51, 4.15
46.20, -6, 0, 91.51, 4.14
46.25, -6, 0, 91.51, 4.14
46.30, -6, 0, 91.51, 4.14
46.35, -6, 0, 91.51, 4.15
46.40, -6, 0, 91.51, 4.15
46.45, -6, 0, 91.51, 4.14
46.50, -6, 0, 91.51, 4.15
46.55, -5, 0, 91.51, 4.15
46.60, -6, 0, 91.51, 4.15
46.65, -6, 0, 91.51, 4.15
46.70, -6, 0, 91.51, 4.15
46.75, -6, 0, 91.49, 4.15
46.80, -6, 0, 91.49, 4.15
46.85, -7, 0, 91.51, 4.15
46.90, -6, 0, 91.51, 4.14
46.95, -6, 0, 91.51, 4.15
47.00, -6, 0, 91.51, 4.15
47.05, -7, 0, 91.51, 4.15
47.10, -6, 0, 91.49, 4.15
47.15, -6, 0, 91.51, 4.15
47.20, -6, 0, 91.49, 4.15
47.25, -6, 0, 91.49, 4.15
47.30, -6, 0, 91.49, 4.15
47.35, -6, 0, 91.49, 4.14
47.40, -6, 0, 91.49, 4.15
47.45, -6, 0, 91.49, 4.15
47.50, -6, 0, 91.49, 4.15
47.55, -6, -0, 91.49, 4.15
47.60, -6, 0, 91.49, 4.15
47.65, -6, 0, 91.49, 4.14
47.70, -6, 0, 91.49, 4.15
47.75, -6, 0, 91.49, 4.14
47.80, -6, 0, 91.47, 4.15
47.85, -6, 0, 91.49, 4.15
47.90, -6, 0, 91.49, 4.15
47.95, -6, 0, 91.49, 4.15
48.00, -6, 0, 91.49, 4.15
48.05, -6, 0, 91.49, 4.15
48.10, -6, 0, 91.47, 4.15
48.15, -6, 0, 91.49, 4.15
48.20, -6, 1, 91.47, 4.15
48.25, -6, 1, 91.49, 4.15
48.30, -6, 0, 91.47, 4.14
48.35, -5, 0, 91.49, 4.15
48.40, -6, 0, 91.49, 4.15
48.45, -6, 0, 91.47, 4.15
48.50, -6, 0, 91.47, 4.15
48.55, -6, 0, 91.47, 4.14
48.60, -5, 0, 91.47, 4.14
48.65, -6, 0, 91.47, 4.15
48.70, -6, 0, 91.47, 4.14
48.75, -6, 0, 91.47, 4.15